,Trusted,YFinance,Diff
2024-01-18,14.13,14.130000114440918,1.1444091718715299e-07
2024-01-19,13.3,13.300000190734863,1.9073486257070726e-07
2024-01-22,13.19,13.1899995803833,4.196166987213701e-07
2024-01-23,12.55,12.550000190734863,1.9073486257070726e-07
2024-01-24,13.14,13.140000343322754,3.433227533378158e-07
2024-01-25,13.45,13.449999809265137,1.9073486257070726e-07
2024-01-26,13.26,13.260000228881836,2.2888183615066282e-07
2024-01-29,13.6,13.600000381469727,3.8146972691777137e-07
2024-01-30,13.31,13.3100004196167,4.196166987213701e-07
2024-01-31,14.35,14.350000381469727,3.8146972691777137e-07
2024-02-01,13.88,13.880000114440918,1.1444091718715299e-07
2024-02-02,13.85,13.850000381469727,3.8146972691777137e-07
2024-02-05,13.67,13.670000076293945,7.629394538355427e-08
2024-02-06,13.06,13.0600004196167,4.196166987213701e-07
2024-02-07,12.83,12.829999923706055,7.629394538355427e-08
2024-02-08,12.79,12.789999961853027,3.814697180359872e-08
2024-02-09,12.93,12.930000305175781,3.051757815342171e-07
2024-02-12,13.93,13.930000305175781,3.051757815342171e-07
2024-02-13,15.85,15.850000381469727,3.8146972691777137e-07
2024-02-14,14.38,14.380000114440918,1.1444091718715299e-07
2024-02-15,14.01,14.010000228881836,2.2888183615066282e-07
2024-02-16,14.24,14.239999771118164,2.2888183615066282e-07
2024-02-20,15.42,15.420000076293945,7.629394538355427e-08
2024-02-21,15.34,15.34000015258789,1.5258789076710855e-07
2024-02-22,14.54,14.539999961853027,3.814697180359872e-08
2024-02-23,13.75,13.75,0.0
2024-02-26,13.74,13.739999771118164,2.2888183615066282e-07
2024-02-27,13.43,13.430000305175781,3.051757815342171e-07
2024-02-28,13.84,13.84000015258789,1.5258789076710855e-07
2024-02-29,13.4,13.399999618530273,3.8146972691777137e-07
2024-03-01,13.17,13.109999656677246,0.060000343322753835
2024-03-04,13.49,13.489999771118164,2.2888183615066282e-07
2024-03-05,14.46,14.460000038146973,3.814697180359872e-08
2024-03-06,14.5,14.5,0.0
2024-03-07,14.44,14.4399995803833,4.196166987213701e-07
2024-03-08,14.78,14.739999771118164,0.0400002288818353
2024-03-11,15.22,15.220000267028809,2.6702880795426154e-07
2024-03-12,13.84,13.84000015258789,1.5258789076710855e-07
2024-03-13,13.75,13.75,0.0
2024-03-14,14.4,14.399999618530273,3.8146972691777137e-07
2024-03-15,14.55,14.40999984741211,0.14000015258789134
2024-03-18,14.33,14.329999923706055,7.629394538355427e-08
2024-03-19,13.82,13.819999694824219,3.051757815342171e-07
2024-03-20,13.04,13.039999961853027,3.814697180359872e-08
2024-03-21,12.92,12.920000076293945,7.629394538355427e-08
2024-03-22,13.02,13.0600004196167,0.040000419616699645
2024-03-25,13.19,13.1899995803833,4.196166987213701e-07
2024-03-26,13.24,13.239999771118164,2.2888183615066282e-07
2024-03-27,12.78,12.779999732971191,2.6702880795426154e-07
2024-03-28,13.01,13.010000228881836,2.2888183615066282e-07
2024-04-01,13.65,13.649999618530273,3.8146972691777137e-07
2024-04-02,14.61,14.609999656677246,3.433227533378158e-07
2024-04-03,14.33,14.329999923706055,7.629394538355427e-08
2024-04-04,16.35,16.350000381469727,3.8146972514141453e-07
2024-04-05,16.09,16.030000686645508,0.059999313354492045
2024-04-08,15.19,15.1899995803833,4.196166987213701e-07
2024-04-09,14.98,14.979999542236328,4.5776367230132564e-07
2024-04-10,15.8,15.800000190734863,1.9073486257070726e-07
2024-04-11,14.91,14.90999984741211,1.5258789076710855e-07
2024-04-12,17.4,17.309999465942383,0.09000053405761577
2024-04-15,19.23,19.229999542236328,4.5776367230132564e-07
2024-04-16,18.4,18.399999618530273,3.8146972514141453e-07
2024-04-17,18.21,18.209999084472656,9.155273446026513e-07
2024-04-18,18.0,18.0,0.0
2024-04-19,18.83,18.709999084472656,0.12000091552734204
2024-04-22,16.94,16.940000534057617,5.340576159085231e-07
2024-04-23,15.69,15.6899995803833,4.196166987213701e-07
2024-04-24,15.97,15.970000267028809,2.6702880795426154e-07
2024-04-25,15.37,15.369999885559082,1.1444091718715299e-07
2024-04-26,15.01,15.029999732971191,0.01999973297119162
2024-04-29,14.67,14.670000076293945,7.629394538355427e-08
2024-04-30,15.65,15.649999618530273,3.8146972691777137e-07
2024-05-01,15.39,15.390000343322754,3.433227533378158e-07
2024-05-02,14.68,14.680000305175781,3.051757815342171e-07
2024-05-03,13.49,13.489999771118164,2.2888183615066282e-07
2024-05-06,13.49,13.489999771118164,2.2888183615066282e-07
2024-05-07,13.23,13.229999542236328,4.5776367230132564e-07
2024-05-08,13.0,13.0,0.0
2024-05-09,12.69,12.6899995803833,4.196166987213701e-07
2024-05-10,12.55,12.550000190734863,1.9073486257070726e-07
2024-05-13,13.6,13.600000381469727,3.8146972691777137e-07
2024-05-14,13.42,13.420000076293945,7.629394538355427e-08
2024-05-15,12.45,12.449999809265137,1.9073486257070726e-07
2024-05-16,12.42,12.420000076293945,7.629394538355427e-08
2024-05-17,11.94,11.989999771118164,0.04999977111816456
2024-05-20,12.15,12.149999618530273,3.8146972691777137e-07
2024-05-21,11.86,11.859999656677246,3.433227533378158e-07
2024-05-22,12.29,12.289999961853027,3.814697180359872e-08
2024-05-23,12.77,12.770000457763672,4.5776367230132564e-07
2024-05-24,11.89,11.930000305175781,0.04000030517578068
2024-05-28,12.92,12.920000076293945,7.629394538355427e-08
2024-05-29,14.28,14.279999732971191,2.6702880795426154e-07
2024-05-30,14.47,14.470000267028809,2.6702880795426154e-07
2024-05-31,12.92,12.920000076293945,7.629394538355427e-08
2024-06-03,13.11,13.109999656677246,3.433227533378158e-07
2024-06-04,13.16,13.15999984741211,1.5258789076710855e-07
2024-06-05,12.63,12.630000114440918,1.1444091718715299e-07
2024-06-06,12.58,12.579999923706055,7.629394538355427e-08
2024-06-07,12.22,12.220000267028809,2.6702880795426154e-07
2024-06-10,12.74,12.739999771118164,2.2888183615066282e-07
2024-06-11,12.85,12.850000381469727,3.8146972691777137e-07
2024-06-12,12.04,12.039999961853027,3.814697180359872e-08
2024-06-13,11.94,11.9399995803833,4.196166987213701e-07
2024-06-14,12.66,12.65999984741211,1.5258789076710855e-07
2024-06-17,12.75,12.75,0.0
2024-06-18,12.3,12.300000190734863,1.9073486257070726e-07
2024-06-20,13.28,13.279999732971191,2.6702880795426154e-07
2024-06-21,13.1,13.199999809265137,0.09999980926513707
2024-06-24,13.33,13.329999923706055,7.629394538355427e-08
2024-06-25,12.84,12.84000015258789,1.5258789076710855e-07
2024-06-26,12.55,12.550000190734863,1.9073486257070726e-07
2024-06-27,12.24,12.239999771118164,2.2888183615066282e-07
2024-06-28,12.44,12.4399995803833,4.196166987213701e-07
2024-07-01,12.22,12.220000267028809,2.6702880795426154e-07
2024-07-02,12.03,12.029999732971191,2.6702880795426154e-07
2024-07-03,12.09,12.09000015258789,1.5258789076710855e-07
2024-07-05,12.48,12.479999542236328,4.5776367230132564e-07
2024-07-08,12.37,12.369999885559082,1.1444091718715299e-07
2024-07-09,12.51,12.510000228881836,2.2888183615066282e-07
2024-07-10,12.85,12.850000381469727,3.8146972691777137e-07
2024-07-11,12.92,12.920000076293945,7.629394538355427e-08
2024-07-12,12.47,12.460000038146973,0.009999961853027983
2024-07-15,13.12,13.119999885559082,1.1444091718715299e-07
2024-07-16,13.19,13.1899995803833,4.196166987213701e-07
2024-07-17,14.48,14.479999542236328,4.5776367230132564e-07
2024-07-18,15.93,15.930000305175781,3.051757815342171e-07
2024-07-19,16.52,16.520000457763672,4.5776367230132564e-07
2024-07-22,14.91,14.90999984741211,1.5258789076710855e-07
2024-07-23,14.72,14.720000267028809,2.6702880795426154e-07
2024-07-24,18.04,18.040000915527344,9.155273446026513e-07
2024-07-25,18.46,18.459999084472656,9.155273446026513e-07
2024-07-26,16.38,16.389999389648438,0.009999389648438495
2024-07-29,16.6,16.600000381469727,3.8146972514141453e-07
2024-07-30,17.69,17.690000534057617,5.340576159085231e-07
2024-07-31,16.36,16.360000610351562,6.103515630684342e-07
2024-08-01,18.59,18.59000015258789,1.5258789076710855e-07
2024-08-02,23.59,23.389999389648438,0.20000061035156236
2024-08-05,38.57,38.56999969482422,3.051757815342171e-07
2024-08-06,27.71,27.709999084472656,9.155273446026513e-07
2024-08-07,27.85,27.850000381469727,3.8146972514141453e-07
2024-08-08,23.79,23.790000915527344,9.155273446026513e-07
2024-08-09,20.26,20.3700008392334,0.11000083923339687
2024-08-12,20.71,20.709999084472656,9.155273446026513e-07
2024-08-13,18.12,18.1200008392334,8.392333974427402e-07
2024-08-14,16.19,16.190000534057617,5.340576159085231e-07
2024-08-15,15.23,15.229999542236328,4.5776367230132564e-07
2024-08-16,14.8,14.800000190734863,1.9073486257070726e-07
2024-08-19,14.65,14.649999618530273,3.8146972691777137e-07
2024-08-20,15.88,15.880000114440918,1.1444091718715299e-07
2024-08-21,16.27,16.270000457763672,4.5776367230132564e-07
2024-08-22,17.55,17.549999237060547,7.629394538355427e-07
2024-08-23,15.62,15.859999656677246,0.23999965667724688
2024-08-26,16.15,16.149999618530273,3.8146972514141453e-07
2024-08-27,15.43,15.430000305175781,3.051757815342171e-07
2024-08-28,17.11,17.110000610351562,6.103515630684342e-07
2024-08-29,15.65,15.649999618530273,3.8146972691777137e-07
2024-08-30,15.0,15.0,0.0
2024-09-03,20.72,20.719999313354492,6.866455066756316e-07
2024-09-04,21.32,21.31999969482422,3.051757815342171e-07
2024-09-05,19.9,19.899999618530273,3.8146972514141453e-07
2024-09-06,22.13,22.3799991607666,0.24999916076660256
2024-09-09,19.45,19.450000762939453,7.629394538355427e-07
2024-09-10,19.08,19.079999923706055,7.629394360719743e-08
2024-09-11,17.69,17.690000534057617,5.340576159085231e-07
2024-09-12,17.07,17.06999969482422,3.051757815342171e-07
2024-09-13,16.56,16.559999465942383,5.340576159085231e-07
2024-09-16,17.14,17.139999389648438,6.103515630684342e-07
2024-09-17,17.61,17.610000610351562,6.103515630684342e-07
2024-09-18,18.23,18.229999542236328,4.5776367230132564e-07
2024-09-19,16.33,16.329999923706055,7.629394360719743e-08
2024-09-20,16.09,16.149999618530273,0.05999961853027358
2024-09-23,15.89,15.890000343322754,3.433227533378158e-07
2024-09-24,15.39,15.390000343322754,3.433227533378158e-07
2024-09-25,15.41,15.40999984741211,1.5258789076710855e-07
2024-09-26,15.37,15.369999885559082,1.1444091718715299e-07
2024-09-27,16.82,16.959999084472656,0.13999908447265597
2024-09-30,16.73,16.729999542236328,4.5776367230132564e-07
2024-10-01,19.26,19.260000228881836,2.2888183437430598e-07
2024-10-02,18.9,18.899999618530273,3.8146972514141453e-07
2024-10-03,20.49,20.489999771118164,2.2888183437430598e-07
2024-10-04,19.21,19.209999084472656,9.155273446026513e-07
2024-10-07,22.64,22.639999389648438,6.103515630684342e-07
2024-10-08,21.42,21.420000076293945,7.629394360719743e-08
2024-10-09,20.86,20.860000610351562,6.103515630684342e-07
2024-10-10,20.93,20.93000030517578,3.051757815342171e-07
2024-10-11,20.46,20.459999084472656,9.155273446026513e-07
2024-10-14,19.7,19.700000762939453,7.629394538355427e-07
2024-10-15,20.64,20.639999389648438,6.103515630684342e-07
2024-10-16,19.58,19.579999923706055,7.629394360719743e-08
2024-10-17,19.11,19.110000610351562,6.103515630684342e-07
2024-10-18,18.03,18.030000686645508,6.866455066756316e-07
2024-10-21,18.37,18.3700008392334,8.392333974427402e-07
2024-10-22,18.22,18.200000762939453,0.019999237060545738
2024-10-23,19.29,19.239999771118164,0.050000228881835085
2024-10-24,19.08,19.079999923706055,7.629394360719743e-08
2024-10-25,20.33,20.329999923706055,7.629394360719743e-08
2024-10-28,19.8,19.799999237060547,7.629394538355427e-07
2024-10-29,19.34,19.34000015258789,1.5258789076710855e-07
2024-10-30,20.35,20.350000381469727,3.8146972514141453e-07
2024-10-31,23.16,23.15999984741211,1.5258789076710855e-07
2024-11-01,21.88,21.8799991607666,8.392333974427402e-07
2024-11-04,21.98,21.979999542236328,4.5776367230132564e-07
2024-11-05,20.49,20.489999771118164,2.2888183437430598e-07
2024-11-06,16.27,16.270000457763672,4.5776367230132564e-07
2024-11-07,15.2,15.199999809265137,1.9073486257070726e-07
2024-11-08,14.94,14.9399995803833,4.196166987213701e-07
2024-11-11,14.97,14.970000267028809,2.6702880795426154e-07
2024-11-12,14.71,14.710000038146973,3.814697180359872e-08
2024-11-13,14.02,14.020000457763672,4.5776367230132564e-07
2024-11-14,14.31,14.3100004196167,4.196166987213701e-07
2024-11-15,16.14,16.139999389648438,6.103515630684342e-07
2024-11-18,15.58,15.579999923706055,7.629394538355427e-08
2024-11-19,16.35,16.350000381469727,3.8146972514141453e-07
2024-11-20,17.16,17.15999984741211,1.5258789076710855e-07
2024-11-21,16.87,16.8700008392334,8.392333974427402e-07
2024-11-22,15.24,15.239999771118164,2.2888183615066282e-07
2024-11-25,14.6,14.600000381469727,3.8146972691777137e-07
2024-11-26,14.1,14.100000381469727,3.8146972691777137e-07
2024-11-27,14.1,14.100000381469727,3.8146972691777137e-07
2024-11-29,13.51,13.510000228881836,2.2888183615066282e-07
2024-12-02,13.34,13.34000015258789,1.5258789076710855e-07
2024-12-03,13.3,13.300000190734863,1.9073486257070726e-07
2024-12-04,13.45,13.449999809265137,1.9073486257070726e-07
2024-12-05,13.54,13.539999961853027,3.814697180359872e-08
2024-12-06,12.77,12.770000457763672,4.5776367230132564e-07
2024-12-09,14.19,14.1899995803833,4.196166987213701e-07
2024-12-10,14.18,14.180000305175781,3.051757815342171e-07
2024-12-11,13.58,13.579999923706055,7.629394538355427e-08
2024-12-12,13.92,13.920000076293945,7.629394538355427e-08
2024-12-13,13.81,13.8100004196167,4.196166987213701e-07
2024-12-16,14.69,14.6899995803833,4.196166987213701e-07
2024-12-17,15.87,15.869999885559082,1.1444091718715299e-07
2024-12-18,27.62,27.6200008392334,8.392333974427402e-07
2024-12-19,24.09,24.09000015258789,1.5258789076710855e-07
2024-12-20,18.36,18.360000610351562,6.103515630684342e-07
2024-12-23,16.78,16.780000686645508,6.866455066756316e-07
2024-12-24,14.27,14.270000457763672,4.5776367230132564e-07
2024-12-26,14.73,14.729999542236328,4.5776367230132564e-07
2024-12-27,15.95,15.949999809265137,1.9073486257070726e-07
2024-12-30,17.4,17.399999618530273,3.8146972514141453e-07
2024-12-31,17.35,17.350000381469727,3.8146972514141453e-07
2025-01-02,17.93,17.93000030517578,3.051757815342171e-07
2025-01-03,16.13,16.1299991607666,8.392333974427402e-07
2025-01-06,16.04,16.040000915527344,9.155273446026513e-07
2025-01-07,17.86,17.81999969482422,0.04000030517578068
2025-01-08,17.7,17.700000762939453,7.629394538355427e-07
2025-01-10,19.54,19.540000915527344,9.155273446026513e-07
2025-01-13,19.19,19.190000534057617,5.340576159085231e-07
2025-01-14,18.71,18.709999084472656,9.155273446026513e-07
2025-01-15,16.12,16.1200008392334,8.392333974427402e-07
2025-01-16,16.6,16.600000381469727,3.8146972514141453e-07
2025-01-17,15.81,15.970000267028809,0.1600002670288081
2025-01-21,15.06,15.0600004196167,4.196166987213701e-07
2025-01-22,15.1,15.100000381469727,3.8146972691777137e-07
2025-01-23,15.02,15.020000457763672,4.5776367230132564e-07
2025-01-24,14.85,14.850000381469727,3.8146972691777137e-07
2025-01-27,17.9,17.899999618530273,3.8146972514141453e-07
2025-01-28,16.41,16.40999984741211,1.5258789076710855e-07
2025-01-29,16.56,16.559999465942383,5.340576159085231e-07
2025-01-30,15.84,15.84000015258789,1.5258789076710855e-07
2025-01-31,16.55,16.43000030517578,0.11999969482421946
2025-02-03,18.62,18.6200008392334,8.392333974427402e-07
2025-02-04,17.21,17.209999084472656,9.155273446026513e-07
2025-02-05,15.77,15.770000457763672,4.5776367230132564e-07
2025-02-06,15.5,15.5,0.0
2025-02-07,16.54,16.540000915527344,9.155273446026513e-07
2025-02-10,15.81,15.8100004196167,4.196166987213701e-07
2025-02-11,16.02,16.020000457763672,4.5776367230132564e-07
2025-02-12,15.89,15.890000343322754,3.433227533378158e-07
2025-02-13,15.1,15.100000381469727,3.8146972691777137e-07
2025-02-14,14.77,14.770000457763672,4.5776367230132564e-07
2025-02-18,15.35,15.350000381469727,3.8146972691777137e-07
2025-02-19,15.27,15.270000457763672,4.5776367230132564e-07
2025-02-20,15.66,15.65999984741211,1.5258789076710855e-07
2025-02-21,18.21,18.209999084472656,9.155273446026513e-07
2025-02-24,18.98,18.979999542236328,4.5776367230132564e-07
2025-02-25,19.43,19.43000030517578,3.051757815342171e-07
2025-02-26,19.1,19.100000381469727,3.8146972514141453e-07
2025-02-27,21.18,21.1299991607666,0.05000083923339815
2025-02-28,19.63,19.6299991607666,8.392333974427402e-07
2025-03-03,22.78,22.780000686645508,6.866455066756316e-07
2025-03-04,23.51,23.510000228881836,2.2888183437430598e-07
2025-03-05,21.93,21.93000030517578,3.051757815342171e-07
2025-03-06,25.0,24.8700008392334,0.12999916076660156
2025-03-07,23.37,23.3700008392334,8.392333974427402e-07
2025-03-10,27.86,27.860000610351562,6.103515630684342e-07
2025-03-11,27.12,26.920000076293945,0.19999992370605568
2025-03-12,24.23,24.229999542236328,4.5776367230132564e-07
2025-03-13,24.66,24.65999984741211,1.5258789076710855e-07
2025-03-14,21.77,21.770000457763672,4.5776367230132564e-07
2025-03-17,20.51,20.510000228881836,2.2888183437430598e-07
2025-03-18,21.7,21.700000762939453,7.629394538355427e-07
2025-03-19,19.9,19.899999618530273,3.8146972514141453e-07
2025-03-20,19.8,19.799999237060547,7.629394538355427e-07
2025-03-21,19.28,19.280000686645508,6.866455066756316e-07
2025-03-24,17.48,17.479999542236328,4.5776367230132564e-07
2025-03-25,17.15,17.149999618530273,3.8146972514141453e-07
2025-03-26,18.33,18.329999923706055,7.629394360719743e-08
2025-03-27,18.69,18.690000534057617,5.340576159085231e-07
2025-03-28,21.65,21.649999618530273,3.8146972514141453e-07
2025-03-31,22.28,22.280000686645508,6.866455066756316e-07
2025-04-01,21.77,21.770000457763672,4.5776367230132564e-07
2025-04-02,21.51,21.510000228881836,2.2888183437430598e-07
2025-04-03,30.02,30.020000457763672,4.5776367230132564e-07
2025-04-04,45.31,45.310001373291016,1.3732910133512632e-06
2025-04-07,46.98,46.97999954223633,4.5776366874861196e-07
2025-04-08,52.33,52.33000183105469,1.8310546892053026e-06
2025-04-09,33.62,33.619998931884766,1.0681152318170462e-06
2025-04-10,40.94,40.720001220703125,0.21999877929687273
2025-04-11,37.56,37.560001373291016,1.3732910133512632e-06
2025-04-14,30.89,30.889999389648438,6.103515630684342e-07
2025-04-15,30.12,30.1200008392334,8.392333974427402e-07
2025-04-16,32.64,32.63999938964844,6.103515630684342e-07
2025-04-17,29.65,29.649999618530273,3.8146972514141453e-07
2025-04-21,33.82,33.81999969482422,3.051757815342171e-07
2025-04-22,30.57,30.56999969482422,3.051757815342171e-07
2025-04-23,28.45,28.450000762939453,7.629394538355427e-07
